,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024
ROK,295.4622366768973,271.74501342773436,282.14100646972656,275.4633761319247,265.4451307816939,258.1185591848273,270.37896451083094,259.6220571344549,260.74631576538087,267.85550722868544,282.0969207763672,293.4720031738281
ROKU,88.4961907523019,80.30700035095215,64.06850032806396,60.16272752935236,59.09568197076971,56.32526297318308,61.07818187366832,60.040681492198594,71.83450069427491,76.0191305409307,70.91549949645996,80.45900039672851
ROL,42.79294568016415,42.56998863220215,45.42174758911133,43.75507372075861,45.930966810746625,48.01997596339176,48.709478031505235,48.636430740356445,50.21363220214844,48.82896340411642,49.86547203063965,48.138499641418456
ROP,536.8355218796503,543.5053649902344,547.2558837890625,532.8102236661044,527.2083795720881,552.3941232781661,555.7762145996094,536.949121648615,551.8556488037109,547.5715862771739,556.911831665039,540.9934326171875
ROST,136.51319885253906,144.1359718322754,145.39274215698242,135.148418079723,132.80704394253817,145.17675058465255,144.60038618607953,145.0717537619851,151.59661483764648,144.08591494352922,143.6398811340332,152.62551879882812
RPM,105.18719228108723,107.56751022338867,115.5062469482422,108.61968300559305,110.4309248490767,108.81881754021896,110.87332326715642,114.39726396040483,119.43555870056153,129.20928590194038,134.6705577850342,130.66876525878905
RPRX,27.674377532232377,29.04534320831299,29.419279670715333,27.825123700228605,27.102719393643465,26.49962656121505,26.91541203585538,27.30364383350719,27.925844383239745,27.399721228558086,26.270223903656007,25.42750005722046
RRC,29.766894113449823,29.58445014953613,32.59020309448242,35.607238422740586,36.311250860040836,35.12832681756271,33.00736201893199,29.80472642725164,29.487035274505615,30.860533341117527,33.813339424133304,34.526261520385745
RRX,137.3960200718471,153.69029998779297,172.97934799194337,165.22344901344994,156.48145987770775,139.78554575066818,145.6194610595703,157.47091813520953,158.78107604980468,169.21821660580844,172.97435302734374,164.21386489868163
RS,276.9570036388579,303.8058227539062,321.14014739990233,317.42447176846593,293.4833984375,281.8958162006579,293.5512778542259,281.61925021084875,278.64397583007815,288.2115677543308,312.66577606201173,289.64950408935545
RSG,165.35883149646577,176.6028030395508,184.7962875366211,188.13580391623756,184.8242416381836,188.49243003443667,196.20337468927556,201.8640129782937,202.30224838256837,202.00332774286684,210.43854598999025,207.9193328857422
RTX,85.13206045968192,89.02872009277344,91.35156517028808,99.04201889038086,103.26483847878195,103.92739426462273,104.00924335826527,116.81103897094727,119.17230491638183,123.86120074728261,120.19458084106445,117.09000015258789
RVTY,108.19723874046689,104.25473136901856,105.82528915405274,102.96328111128373,107.19747578014027,108.04832779733758,110.60708583484997,120.1729306307706,121.93976287841797,120.51607679284137,117.20182380676269,114.36748390197754
RYAN,42.755560012090776,44.912118911743164,54.467701530456544,50.683349609375,53.47825553200462,55.617216411389805,58.10063102028587,64.73035951094194,64.33678398132324,69.8888519950535,71.42871398925782,67.6034999847412
RYN,28.823042824154808,30.13708715438843,30.896771717071534,28.44907639243386,27.246498801491477,27.54612822281687,26.744730429215863,27.699194821444426,29.21388006210327,29.547317753667418,28.74567985534668,27.85003070831299
S,25.281904765537806,28.323999977111818,24.811500072479248,21.62363624572754,21.316818063909356,18.304210361681488,21.535909045826305,22.92227268218994,23.377500152587892,25.35869556924571,27.285500049591064,24.096000003814698
SAIA,441.26761736188615,548.6105072021485,584.6885009765625,542.6395430131392,400.1381822065874,452.7963128340872,459.6168185147372,383.4845400723544,427.88500061035154,446.4099983547045,537.1500045776368,509.70499725341796
SAIC,126.1317890712193,132.2148536682129,134.22217979431153,125.92182228781961,133.50573036887428,115.55725860595703,118.68789222023703,124.24788631092419,134.3160083770752,144.30810215162194,134.50410499572754,114.62746391296386
SAM,350.1595211937314,350.1629974365234,299.42850189208986,288.8477283824574,275.98591336337,295.57578960217927,285.51954512162644,274.82954545454544,275.8115005493164,287.68391086744225,310.47999877929686,309.4469970703125
SARO,,,,,,,,,,31.44363646073775,28.872500133514404,26.48400001525879
SBAC,232.8026653471447,208.90710067749023,213.27674026489257,200.4162458939986,192.62702317671344,193.0107052451686,204.05291678688744,219.63039953058416,238.33179168701173,238.94526937733525,222.1638282775879,211.82400131225586
SBUX,90.2025153750465,92.00402221679687,89.218989944458,85.29733137650923,74.76889003406872,78.91938701428865,73.91449702869762,86.31451138583097,94.37635040283203,95.27559496008831,98.43226852416993,94.39417457580566
SCCO,79.32021804082962,78.64209671020508,91.95192832946778,109.82665807550603,115.6517281965776,105.96619616056743,106.1666936007413,99.64705103093928,101.0571060180664,112.38349980893342,103.21057052612305,97.10750236511231
SCHW,63.8584710984003,62.849595642089845,67.83374671936035,71.76552061601119,74.46914048628373,72.65424668161492,68.42649858648127,63.41435432434082,63.39539432525635,68.42953408282736,77.91089210510253,78.03085861206054
SCI,67.08573441278367,68.72360496520996,72.91316757202148,70.14607967029919,69.2585001858798,71.37304567035876,73.0860481262207,75.01746403087269,78.75193710327149,75.80101610266644,85.61360549926758,84.2400291442871
SEB,3614.020310174851,3461.2306640625,3212.0939697265626,3178.9641557173295,3311.0941162109375,3133.8423879523025,3116.9285888671875,3085.9798694957385,3150.3694580078127,3022.1033351732335,2667.2340087890625,2529.3280029296875
SEE,35.21082487560454,34.77621841430664,35.34320983886719,32.08185230601918,36.62257628007369,36.847149296810755,35.38718084855513,33.89227078177712,34.37741813659668,35.561947532322094,35.68500804901123,35.42715129852295
SEG,,,,,,,32.75,27.665454604408957,28.788999843597413,28.180000056391176,29.842499923706054,28.513999938964844
SEIC,62.59852999732608,65.65688552856446,68.61797790527343,67.20018594915217,66.92556450583719,65.07597792776008,66.17055372758345,65.75479715520686,67.24592018127441,71.66692650836447,79.69135665893555,83.37924728393554
SF,69.46558888753255,74.1671817779541,74.31451416015625,75.7751350402832,80.78331340443005,79.12542563990543,83.65620630437678,83.29876951737837,88.31003952026367,99.24915313720703,113.14563331604003,109.27449989318848
SHC,15.32714285169329,16.057249879837038,13.240999984741212,11.274545409462668,11.195681832053445,11.833157840527987,12.715909090909092,14.829090942036022,16.44649977684021,15.63695650515349,14.482000017166138,13.23924994468689
SHW,299.4264918736049,312.34412078857423,337.83609771728516,315.08898370916194,308.69927007501775,298.38162713301807,320.7730740633878,351.84658258611506,373.693913269043,372.80342168393344,383.09830780029296,364.3875015258789
SIRI,51.55274055117653,46.97647266387939,39.22424831390381,31.76054321635853,28.82435313138095,25.969232759977643,34.67465287988836,30.51783665743741,25.2001784324646,25.135439582492996,26.017133235931396,24.37333869934082
SITE,156.42857433500745,162.14749984741212,176.94149856567384,165.69908974387428,154.12909004905006,131.03263132195724,131.95863585038617,137.10363561456853,142.74750137329102,144.52478425399116,147.09400024414063,141.7560012817383
SJM,123.98230380103702,121.75023384094239,117.99861946105958,111.07658837058328,108.85500613125888,107.91748046875,111.42244893854314,116.36040670221502,117.21602096557618,115.37153260604195,112.02343368530273,112.29239273071289
SKX,62.652381170363654,59.49500045776367,60.88349990844726,59.02818211642179,68.18999966708097,72.22315778230366,65.84636341441761,64.88590934059836,66.23500061035156,63.8952169003694,61.91149959564209,68.77100067138672
SLB,48.80594907488142,47.05343437194824,51.157260704040525,50.51012542031028,46.28651983087713,44.0878896211323,46.67475266890092,43.47281560030851,40.760245132446286,42.455543020497196,42.57675132751465,39.50396881103516
SLGN,43.24754351661319,43.92081089019776,44.178916931152344,47.137355457652696,46.22964859008789,44.36847265143143,44.697826558893375,49.877612200650304,50.82010364532471,51.19081016208815,54.60805168151855,54.20549983978272
SLM,18.671250207083567,19.388809490203858,20.697636222839357,20.918142318725586,20.90202739021995,20.45078488400108,22.013212117281828,20.77255613153631,21.30618381500244,22.578369555266008,24.420144081115723,27.105649948120117
SMCI,38.41623805818104,78.24855060577393,104.89495048522949,89.24772678722034,83.80949991399592,83.04152599133943,80.82304486361417,56.77990878712047,43.39830017089844,44.799130315366,26.667000198364256,36.59450025558472
SMG,57.27370834350586,56.13635139465332,66.79025077819824,68.42891485040838,66.46971373124556,65.06298988743832,65.08697665821423,70.08072835748845,73.0302848815918,86.4190441629161,77.28164520263672,71.65999984741211
SN,49.16714259556362,51.438999557495116,58.26950035095215,62.85499988902699,72.00909111716531,77.35894775390625,73.53318093039773,86.54227308793502,102.24399948120117,107.97521740457286,98.49599952697754,99.02650032043456
SNA,278.6015348888579,268.10101623535155,284.9770538330078,276.4924621582031,269.9486874667081,262.8665313720703,266.2075791792436,273.9135215065696,279.3652053833008,306.4929477857507,355.4582000732422,351.52599639892577
SNDR,24.25926281156994,23.605773639678954,22.230912303924562,21.44033484025435,21.854957927357066,22.476407201666582,24.522946617820047,26.8685285394842,27.572604656219482,27.731648486593496,30.97715072631836,30.592053604125976
SNOW,195.61856951032365,222.76599884033203,163.24749832153321,153.5377287431197,157.11090781471947,129.99736785888672,134.66091121326792,121.27045371315695,111.9799991607666,117.06217392631198,138.16399993896485,170.0739990234375
SNPS,514.6552385602679,561.3315032958984,576.9470001220703,548.0218159068714,561.562275279652,590.1652607164884,585.2081825949929,527.3918235085227,493.2275024414063,510.9256525454314,546.7280029296875,514.1359985351562
SNV,36.01800900413876,35.196045112609866,37.671603202819824,36.062970421530984,38.0849644054066,36.69528318706312,43.12356827475808,42.5890305259011,43.57752151489258,46.593923983366594,55.352571678161624,53.21376285552979
SNX,102.86325945172992,99.9937801361084,104.36703224182129,114.3730978532271,123.22705667669123,125.85261615953948,114.294189453125,115.68928493152966,114.59781913757324,119.11626533840014,118.5271598815918,120.48961181640625
SO,67.70373280843098,65.31455574035644,67.68424835205079,69.3997469815341,76.22656839544123,77.37033040899979,79.12379351529208,85.70523314042525,88.64614562988281,90.29971048106317,87.76825065612793,83.76299934387207
SOFI,8.096666585831414,8.249999928474427,7.472500014305115,7.37659088048068,7.044545433738015,6.681578962426436,7.084999951449308,7.082272681322965,7.675000023841858,9.662173976068912,13.795000028610229,15.887499904632568
SOLV,,,,64.41818185286088,62.618182095614344,54.18736849333111,53.093181956898086,59.254545731977984,68.87449989318847,70.55869558583136,70.85850028991699,68.7134994506836
SON,55.27190744309198,54.617911148071286,55.359994125366214,55.21901373429732,58.06035943464799,55.69975903159693,49.903820904818446,50.88452408530495,54.11102828979492,52.812586245329484,50.59710483551025,50.71549968719482
SPB,76.99562109084357,80.62901763916015,83.34680480957032,80.68521430275656,89.06145165183328,87.94344450298108,83.4440408186479,88.2631686817516,91.8834243774414,90.29461172352667,91.08095092773438,89.57799949645997
SPG,135.2433602469308,138.89311752319335,146.05816497802735,139.85117201371625,141.59521623091265,146.25001365260073,147.3318793556907,155.3296453302557,163.3239944458008,169.50657322095788,176.7956329345703,176.46469268798828
SPGI,436.21536545526413,432.5344543457031,422.24876403808594,417.423227483576,428.4493477561257,436.1028972424959,473.74984602494675,491.97159923206675,516.8458297729492,509.43563577403194,504.54163665771483,506.5920013427734
SPOT,203.2800009591239,241.80999984741212,261.12000198364257,290.77908741344106,299.44909251819956,314.91789325914885,313.03636169433594,337.21454551003194,348.6475006103516,377.20913298233694,440.6720001220703,473.48400115966797
SPR,28.019047600882395,28.940500259399414,34.10099973678589,33.4127274426547,31.150909250432793,31.13842090807463,34.986818140203304,34.497272664850406,33.22150001525879,32.14173905745797,31.692500019073485,33.00349998474121
SRE,71.4556408836728,68.46274604797364,68.57970809936523,68.84153192693537,74.08862408724698,74.21504291735198,76.12339505282316,78.981332952326,81.78298492431641,83.19503585152005,90.25972862243653,88.36162338256835
SRPT,113.3604758126395,129.79949989318848,124.78400039672852,123.49090957641602,129.39454581520775,133.13894813939146,148.72863561456853,137.79045382412997,127.20450019836426,124.99130514393683,118.14850044250488,124.20350036621093
SSD,183.0216267903646,192.28798751831056,202.691015625,183.21881311590022,172.83370902321556,165.4282579923931,177.72126631303266,177.92734596946022,181.6968551635742,187.10315405804178,183.94139099121094,177.67599029541014
SSNC,59.7442132859003,61.640673828125,62.6010181427002,61.04432123357599,61.84860264171254,61.53213621440687,66.03726092251864,71.79203796386719,74.02643508911133,73.71139194654381,74.1605010986328,76.17100067138672
ST,34.78862489972796,33.534111404418944,34.999711227416995,34.60033538124778,41.20853666825728,38.33093502646998,38.61053761568937,36.5200344432484,35.28910808563232,35.0005639117697,32.21651954650879,29.40409688949585
STAG,36.588436490013486,36.34993495941162,36.305517768859865,34.93229120427912,34.33302480524237,34.292349564401725,37.38009522177956,39.0169454054399,38.90991764068603,37.22622697249703,36.44492740631104,34.91530838012695
STE,216.76097252255394,226.37668380737304,228.09105911254883,205.4729558771307,221.9700726595792,220.47069589715255,224.06078962846235,234.8136783946644,240.3634048461914,226.01109911047894,219.09901275634766,211.70099868774415
STLD,114.01370493570964,122.80550994873047,135.4193500518799,138.8291681463068,132.04329473322088,124.05832953202098,127.3987027948553,118.38301398537375,115.48792762756348,130.17904629914656,142.23173828125,125.93189010620117
STT,73.21510169619606,70.25520515441895,71.38666458129883,72.8231253190474,73.70111465454102,71.19470134534333,79.05903001265092,79.81024447354403,84.80859031677247,89.51234535548998,95.06415252685547,97.82063903808594
STWD,18.816534496489027,17.806783962249757,18.4549072265625,18.038329991427336,18.373482964255594,17.858985398945055,18.75796994295987,18.924659035422586,19.40413122177124,19.43980482350225,19.24260034561157,19.290375232696533
STZ,245.083735874721,241.6795967102051,257.64378356933594,257.3756075772372,249.3999259255149,252.58092298005758,247.1546825062145,238.92342723499644,248.8877265930176,239.62575298806897,236.12080078125,231.86860275268555
SUI,126.40060679117839,124.66226081848144,126.95431900024414,118.21293709494851,115.45475560968572,114.69729574103104,121.19468168778853,129.99276768077505,138.4288230895996,131.52677121369734,126.29796295166015,122.84660873413085
SW,,,,,,,46.797390407986114,42.48213507912376,46.298197174072264,45.86017492543096,53.19001979827881,53.9060001373291
SWK,92.03166889009022,85.90850143432617,89.37062301635743,89.71701847423206,85.49658584594727,82.15568823563426,86.37611944025213,96.07716924493963,102.01208305358887,103.55191006867781,88.73223533630372,83.0515007019043
SWKS,102.14537338983445,101.24877548217773,103.37639389038085,100.61679458618164,90.69157791137695,99.37343316329152,111.17150324041194,104.16701576926492,98.60030403137208,95.39070029880689,85.92338409423829,89.07500076293945
SYF,36.990851447695775,38.79385833740234,41.26868572235107,41.237742163918234,43.758644104003906,43.282325744628906,48.99990896745162,46.571782025423914,48.10407390594482,53.34520820949388,63.808400535583495,66.49413146972657
SYK,306.5663306826637,343.17186737060547,351.78541412353513,338.70378667658025,329.73855729536575,341.49993254009047,333.3887315229936,337.3868838223544,361.6977111816406,356.8801070503567,381.11670379638673,373.5278518676758
SYY,73.69446236746651,78.07442588806153,78.42676239013672,75.33726952292703,72.86941875110973,70.99200921309621,71.22599827159534,75.26897915926847,76.11603012084962,74.55312513268512,75.56303901672364,78.14552536010743
T,15.980054219563803,16.146680688858034,16.227954721450807,16.053535331379283,16.599731878800824,17.485213329917507,18.333953857421875,18.999971649863504,20.93116703033447,21.51301151773204,22.30735559463501,22.846018409729005
TAP,60.68751525878906,60.05219020843506,64.23578796386718,63.570706800981,54.95713303305886,50.38807176288805,51.22274728254838,52.39570756392045,55.03774471282959,55.088033759075664,59.57946262359619,59.88619499206543
TDC,46.113333202543714,41.953499984741214,38.2375,37.387272748080164,33.76636366410689,33.3268417559172,33.248181949962266,27.529999906366523,28.6375,31.442608625992484,30.257499980926514,32.150500011444095
TDG,982.2740071614584,1090.1161743164062,1130.792462158203,1161.3483165394175,1237.6316972212358,1248.8426577919408,1192.386807528409,1211.7672119140625,1296.5634460449219,1365.748237941576,1298.0964904785155,1272.9635009765625
TDY,433.3742864699591,429.2485015869141,423.4560028076172,401.3490919633345,396.09000049937856,389.9200005782278,399.6818181818182,415.55408963290125,429.97300109863284,451.52260821798575,476.0854995727539,472.6990005493164
TEAM,240.0923817952474,212.295499420166,200.6922492980957,194.90136510675603,176.38454714688388,162.62315930818258,178.22545554421166,152.69863683527166,162.3220001220703,182.79000058381453,244.59250030517578,265.7965003967285
TECH,71.61860002790179,69.67027359008789,72.31800842285156,65.42638345198198,79.50742756236683,75.29588880037007,75.90572669289328,73.79956366799094,75.10310745239258,72.46443308954653,73.21522445678711,74.44669342041016
TER,104.84486280168805,99.58044052124023,106.68939323425293,106.36885556307706,130.6184161793102,145.22869873046875,146.38156301325017,127.3886489868164,128.95700225830078,123.63836006496264,106.91366424560547,122.6524227142334
TFC,34.94924563453311,33.86058330535889,35.09238815307617,35.854319312355734,37.382164001464844,35.42915826094778,40.343382748690516,41.466073816472836,41.4286226272583,41.93729201607082,45.54245891571045,44.617469024658206
TFSL,12.818418684459868,11.994156074523925,11.744423580169677,11.366671258752996,12.256488539955832,11.907501973603901,12.720117959109219,12.60596175627275,12.75233154296875,12.585874391638715,13.728584814071656,13.163849925994873
TFX,244.4468790690104,242.39377059936524,221.16339645385742,211.58424377441406,207.24410039728338,207.05831748560854,219.49448256059125,235.8392340920188,244.29983673095703,234.89454186480978,195.6136474609375,181.7434989929199
TGT,135.59200759161087,142.98983840942384,163.0868392944336,163.35168179598722,151.53372261740944,143.1659971538343,145.65345694802025,142.29212535511363,150.43740005493163,150.21900740913722,141.5652732849121,131.7687614440918
THC,79.99999963669549,90.07950019836426,99.98499946594238,99.73681779341264,127.54318202625622,135.9747354607833,137.75090859153053,155.0981805974787,161.82499923706055,156.0965224556301,155.76350021362305,134.2275005340576
THG,123.33544231596447,129.88644485473634,127.06402168273925,128.23228801380503,131.31976907903498,123.15809069181743,128.5474485917525,134.0568708939986,146.06684036254882,148.41198266070822,159.22808837890625,156.2030876159668
THO,111.3674785069057,117.75135231018066,108.06930084228516,103.51275392012163,98.45772275057706,92.50143472771896,97.34255183826794,101.46575511585583,103.16624946594239,107.51296068274456,109.4964168548584,101.25826873779297
TJX,92.97462935674758,96.87099075317383,96.79842185974121,94.188514362682,97.94363299283114,107.72799682617188,111.4634877985174,113.07414037531072,117.10220413208008,114.11087036132812,119.04334106445313,123.93281059265136
TKO,81.13571457635788,85.91049995422364,82.78899955749512,95.18818213722922,103.15954485806552,107.02999958239104,108.36590888283469,115.88272753628817,119.24949989318847,123.96956468665081,125.81499977111817,142.4114990234375
TKR,78.17278762090774,80.86175422668457,85.01008224487305,85.2089333967729,88.6126559864391,81.77790069580078,82.1312519420277,81.91243709217419,80.95280303955079,83.84881790824558,76.30566101074218,74.60000038146973
TMO,542.808332170759,553.3987823486328,583.692251586914,566.7342695756392,580.6768743341619,567.2739579050165,557.6326571377841,605.1798151189631,612.7879333496094,585.370045537534,532.0164978027344,527.081103515625
TMUS,160.60824875604538,160.0932601928711,161.15401077270508,160.2291558005593,163.452260797674,176.07753392269737,177.98282623291016,194.05266709761187,199.84934616088867,216.90783359693444,235.4274658203125,230.17950134277345
TNL,38.2018670581636,40.45002994537354,44.37694473266602,44.06103706359863,43.32221984863281,43.076597715678965,45.15015307339755,41.71536549654874,43.1342357635498,46.245518062425695,52.83363208770752,52.56943950653076
TOL,99.3006584530785,104.11409721374511,121.019775390625,119.12396795099431,124.3370545127175,117.2484419973273,125.47546490755948,134.37323865023527,146.59564514160155,151.22995326829994,155.007332611084,139.00785331726075
TOST,17.720476150512695,20.320000076293944,24.217999839782713,23.187272852117363,25.50909068367698,23.77157914011102,25.808181762695312,24.239999857815828,26.04000005722046,29.11304357777471,38.77549982070923,38.36550025939941
TPG,38.9647585550944,42.027332878112794,43.945465087890625,42.79495759443803,42.37993465770375,40.46650153712223,44.912781108509414,47.3251895904541,54.59391746520996,63.13130204573922,67.14954223632813,66.74399967193604
TPL,494.64371599469865,488.89839935302734,531.7062973022461,578.0138300115412,588.3589976917614,699.0621530633224,790.5145208185369,824.7472312233665,853.854345703125,1043.569818911345,1423.285400390625,1242.6479919433593
TPR,36.47042755853562,43.15265674591065,45.904275512695314,40.85925778475675,40.24213236028498,41.89061315436112,40.80975705927069,38.726442857222125,42.995947265625,45.77613880323327,54.46795291900635,63.62844448089599
TPX,49.80775996616909,50.87183952331543,54.36421165466309,50.918977390636094,51.34066963195801,48.38685306749846,49.72187735817649,50.440831271084875,51.83127307891846,50.46709541652513,53.71595344543457,55.92199974060058
TREX,80.7423822312128,90.28650016784668,96.53350028991699,91.71909020163797,88.92318205399947,80.92999950208161,78.66863597523083,65.7904545177113,65.7160005569458,65.70913016277811,71.86300010681153,74.63050003051758
TRGP,82.46543738955543,90.20026321411133,104.69375190734863,112.53273010253906,113.11688475175337,120.89730754651521,131.92369911887428,138.6305670304732,148.27325286865235,160.93564373513928,193.21275939941407,183.65232696533204
TRIP,20.858571279616584,24.81299982070923,27.34949998855591,26.490454413674094,20.030454548922453,18.051579023662367,17.797272942282937,14.527272657914596,14.05199999809265,15.033043654068656,14.685499954223634,14.052499961853027
TRMB,50.98666690644764,57.15499992370606,63.07250003814697,60.51909082586115,56.94045448303223,55.37315790276779,56.13590916720304,54.03681789744984,57.54900016784668,61.46173908399499,70.31049995422363,73.04449996948242
TROW,103.87025161016555,104.72752456665039,113.01696968078613,110.44883658669211,110.75320399891247,113.50926971435547,113.07319502397017,104.63310657848011,104.88921279907227,108.99456422225289,117.69051780700684,118.7701374053955
TRU,67.5996927533831,72.92718963623047,78.62111282348633,73.4673957824707,76.5350341796875,72.96663224069695,79.79664265025745,90.84032856334339,100.30717735290527,105.4494400024414,100.92040061950684,97.10550003051758
TRV,198.08153642926897,213.3907943725586,219.4105010986328,216.80854381214488,212.54864710027522,206.78975717644943,208.16531025279653,214.6357186057351,235.18062286376954,243.83726766835088,256.2718955993652,247.61643829345704
TSCO,42.557371593656995,45.55237464904785,49.61035327911377,49.616812619295985,53.82634891163219,53.71401696456106,51.93204030123624,51.6965635473078,55.25151329040527,57.86005799666695,55.616450500488284,55.55340003967285
TSLA,216.13047645205543,192.79300079345703,176.16300048828126,165.8722721446644,177.23181915283203,182.2199996145148,240.62136355313388,209.010910727761,235.15999908447264,238.78043597677478,318.2194999694824,416.56750030517577
TSN,52.57580729893276,52.22444076538086,54.76368732452393,57.92324152859774,58.25853642550382,55.20141862568102,57.72616889260032,61.62124130942605,61.517022132873535,58.54961378678031,61.608024978637694,60.5100004196167
TT,245.33751714797248,273.75060882568357,290.77208557128904,296.7038837779652,326.1182167746804,328.7057896664268,333.3024347478693,340.1637684215199,367.2136596679687,392.74043340268344,406.57850036621096,393.6375
TTC,90.6664312453497,92.59774589538574,88.87091674804688,85.53683679754084,85.18088600852273,91.2711430599815,93.12559093128552,89.27252266623758,84.56391487121581,82.91540825885275,83.54604034423828,84.24887428283691
TTD,68.22095253354027,76.89449996948242,82.58049964904785,83.87454466386275,91.352727023038,96.26052735981189,96.72999954223633,97.3963640386408,105.73749961853028,116.61608754033628,125.21749916076661,130.71550102233886
TTEK,32.38587288629441,34.75870590209961,36.217581558227536,37.90473833951083,42.30730993097479,41.598366586785566,40.814854708584875,46.07556759227406,46.28872013092041,48.57807457965353,44.12512855529785,41.283620262145995
TTWO,162.44761803036644,156.57350158691406,146.36599884033203,146.62045426802203,149.6940911032937,159.87368292557565,151.566818930886,150.35227411443537,153.3845001220703,156.25391288425612,179.6959976196289,186.3944984436035
TW,95.34747677757626,101.3296558380127,104.22438316345215,101.4467544555664,109.70878184925427,105.11280260587993,107.01485859264027,114.60282724553889,118.33510093688965,131.56022478186566,131.4254348754883,132.57149772644044
TWLO,72.0566664196196,64.30100002288819,60.91549987792969,60.28545448996804,60.4490909576416,55.8226318359375,57.89499976418235,60.51136363636363,61.225,69.95869495557702,96.75050086975098,109.84549980163574
TXG,46.15047600155785,46.555000114440915,38.992000579833984,32.107272668318316,25.016818219965156,20.683684298866673,18.628181760961358,21.230909087441184,22.311499977111815,17.07434782774552,15.108500051498414,15.035249853134156
TXN,161.26559448242188,157.10251541137694,167.11141815185547,165.12491677024147,186.7105844671076,191.21598093133224,197.07401830499822,196.48117412220347,199.91621475219728,200.0644000509511,204.09424285888673,189.98259811401368
TXRH,118.8787100655692,137.40695991516114,150.14554977416992,150.95983401211825,165.37393604625356,169.0798155132093,168.82829700816762,166.805363741788,167.6054801940918,180.70141535219938,195.79283752441407,188.16804885864258
TXT,80.50824555896577,86.41791343688965,92.86075019836426,92.81277188387784,87.45430304787375,86.20307360197368,89.5318534157493,87.61231578480114,87.38242416381836,85.98574265189792,85.03952064514161,80.24876022338867
TYL,422.99095371791293,435.74200134277345,422.840998840332,420.83954551003194,482.3668199018999,481.97947291324016,530.6413629705256,577.428183815696,582.9144927978516,593.5073852539062,611.9689971923829,610.3630004882813
U,34.90761874970936,32.34550008773804,26.84949998855591,24.752272605895996,21.894090912558816,16.924210598594264,16.356818329204213,16.073181715878572,19.589999961853028,21.11565241606339,21.111999893188475,24.64449996948242
UA,7.567619051252093,7.9274999618530275,7.4844999551773075,6.525000030344183,6.62000001560558,6.727368404990749,6.561818209561435,7.47954552823847,7.503999924659729,8.181304413339365,8.637500047683716,8.276500010490418
UAA,7.863333406902495,8.212000036239624,7.798000001907349,6.781818194822832,6.787272691726685,6.897368405994616,6.719545472751964,7.736363649368286,7.9024999141693115,8.797826145006264,9.514500045776368,9.200000047683716
UAL,41.10999988374256,43.00149993896484,44.537499809265135,47.43136336586692,52.89045455239036,50.72052644428454,46.887727217240766,41.39772692593661,51.018999862670896,67.7069562829059,90.21800003051757,97.60300064086914
UBER,62.876190185546875,74.40500068664551,78.51250038146972,72.69954577359286,66.25545519048518,69.56578907213714,68.79818170720881,69.74727301164107,72.88300018310547,78.32173952849016,71.84100036621093,63.57649974822998
UDR,35.94351305280413,34.15423183441162,35.6104700088501,35.68048095703125,37.620499004017226,38.9507498490183,40.10669569535689,41.30885384299538,44.72667274475098,43.5832695339037,43.92835674285889,43.69973869323731
UGI,22.04343777611142,22.63736982345581,23.346798610687255,23.61446189880371,23.58840933713046,22.276691838314658,23.010753978382457,23.602019223299894,23.82092065811157,24.213380398957625,24.99137363433838,27.911559104919434
UHAL,66.9461902436756,65.25250015258788,66.05549964904785,65.01090916720304,66.6981820193204,63.30684220163446,64.27454566955566,68.19409023631702,73.06549987792968,74.04347859258237,71.83300018310547,71.58600006103515
UHS,155.40909685407365,162.47132415771483,176.2862403869629,166.6684833873402,176.41482197154653,187.99557093570107,189.21681837602094,223.7619760686701,234.2232749938965,219.2825231137483,203.1247428894043,186.98950119018554
UI,127.95856439499627,122.69405937194824,112.62948532104492,108.02107134732333,132.41603123057973,144.22722746196547,163.2956279407848,178.69910153475675,205.76146926879883,243.70074927288553,323.2675384521484,342.50850372314454
ULTA,483.4433303106399,530.6534973144531,537.0575012207031,437.65772871537644,392.1104542125355,387.004738255551,387.747729214755,352.40681873668325,386.05149993896487,370.90347555409306,370.12350311279295,421.3475006103516
UNH,513.8645368303571,507.5508743286133,480.97574615478516,466.36988830566406,500.05320739746094,488.3859301115337,530.5253753662109,573.666786887429,583.1621826171875,574.6009096891984,594.1307159423828,532.596321105957
UNM,44.76598521641323,47.12923793792724,50.307196044921874,50.40122465653853,51.54392502524636,49.75427988955849,51.732071269642226,53.54582405090332,55.48689842224121,61.58731344471807,71.34918975830078,73.2112808227539
UNP,235.40991792224702,244.97322311401368,243.54699478149413,233.42520210959694,235.07005240700462,223.08116149902344,232.3280362215909,241.28130756724966,247.80363082885742,237.71616396696672,238.07328033447266,231.44523391723632
UPS,149.58365013485863,140.4594871520996,147.1124298095703,142.0550238869407,140.67813110351562,133.28022605494448,133.14166017012164,124.90744191950017,128.36367378234863,132.0169505243716,132.8128288269043,127.45699996948242
URI,571.6734706333706,650.8981414794922,686.3753723144531,670.3021184747869,674.1303572221236,630.3309261924342,695.1915505149148,706.0814763849431,747.9731170654297,815.2206261676291,842.7165557861329,777.1077453613282
USB,40.65928649902344,39.0435245513916,41.322119140625,40.377845243974164,39.667782350019976,38.05103723626388,41.9806848005815,42.60486481406472,44.35182075500488,46.4419585518215,50.300296211242674,49.713935661315915
